0,0.000984413,0,0,0
0,0.000984413,0,-0.767394443,0
59.99992652,1.039195514,0.216486941,0.142640237,7.247401899
59.98742401,1.041062685,0.848347755,0.214168832,5.072015677
59.93557835,1.048347259,0.944744592,0.214096873,-1.052091269
59.91229447,1.046425199,0.913606211,0.204638094,-4.605968933
59.92841419,1.040681567,0.977984779,0.213744238,0.045440404
59.92261693,1.039400178,0.98633338,0.225149491,3.687864059
59.96335796,1.042707416,0.985928147,0.229420858,3.157836985
60.0020435,1.046755077,0.990715136,0.242765123,1.405869533
60.02214326,1.046605505,0.985937601,0.257940389,-0.893630364
60.06635938,1.046304389,0.991314105,0.269882426,1.050989081
60.0934099,1.047239798,0.990996647,0.284886293,1.543816287
60.08731829,1.047297872,0.99808602,0.301359342,1.187591673
60.04553769,1.047108667,0.987759698,0.314839875,0.842190235
60.021995,1.04664239,0.98399334,0.327925685,0.940838074
60.02067021,1.045770075,0.989995166,0.340431492,1.039271129
60.01350553,1.044672098,0.981239117,0.35005519,1.045062047
60.00307639,1.043164071,0.987689638,0.357520745,1.008830991
59.99591742,1.041816823,0.984439542,0.363319095,1.010620893
59.99011264,1.040793666,0.983547546,0.366313858,1.013252636
59.98664141,1.039454648,0.985979535,0.366722179,1.024014193
59.98316772,1.037907348,0.982760126,0.365180568,1.017321588
59.9805277,1.036208503,0.990319929,0.361241185,1.019575222
59.97863142,1.034842299,0.984528994,0.355270953,1.021458145
59.97697791,1.033754495,0.985374829,0.3477783,1.017706191
59.97635738,1.032479934,0.984408386,0.338976921,1.021557
59.97526297,1.031060333,0.983633665,0.328982596,1.017919687
59.97607999,1.029530705,0.989957388,0.318146038,1.019562944
59.97647768,1.028453622,0.984627133,0.307042627,1.017370048
59.97685845,1.027647364,0.98784509,0.295711349,1.013166886
59.97840412,1.026913423,0.982307284,0.284798323,1.015320222
59.97923571,1.026244769,0.984429018,0.274234896,1.008974509
59.98227842,1.025629071,0.991317795,0.264198036,1.009736901
59.98347571,1.02555791,0.980971685,0.255337752,1.013644098
59.98517364,1.02557657,0.98792915,0.247390531,1.025580514
59.98852023,1.025782842,0.983295249,0.240704762,1.000862144
59.98965062,1.026297776,0.982353531,0.23526911,0.987946579
59.99326129,1.026919775,0.989839231,0.231114749,1.001282787
59.99537394,1.027854446,0.981753576,0.22863264,0.99764361
59.99698652,1.028559042,0.988979362,0.227437722,0.988585397
